id1,id2,weight
curvilinear_correlation.n.01,discipline.n.01,1
one-step.n.01,dancing.n.01,1
rhetoric.n.04,knowledge_domain.n.01,1
astrometry.n.01,physics.n.01,1
pas_de_quatre.n.01,dancing.n.01,1
conchology.n.01,biology.n.01,1
derivational_morphology.n.01,morphology.n.02,1
two-step.n.01,performing_arts.n.01,1
mime.n.02,acting.n.01,1
one-step.n.01,humanistic_discipline.n.01,1
quadrille.n.02,performing_arts.n.01,1
assyriology.n.01,archeology.n.01,1
roleplaying.n.01,discipline.n.01,1
intonation.n.02,humanistic_discipline.n.01,1
femtochemistry.n.01,science.n.01,1
pyrrhic.n.02,knowledge_domain.n.01,1
genetic_engineering.n.01,biotechnology.n.01,1
thanatology.n.01,discipline.n.01,1
tropical_medicine.n.01,medical_science.n.01,1
interpretive_dance.n.01,humanistic_discipline.n.01,1
coloratura.n.02,performing_arts.n.01,1
discipline.n.01,knowledge_domain.n.01,1
prosody.n.03,poetics.n.01,1
glottochronology.n.01,knowledge_domain.n.01,1
highland_fling.n.01,reel.n.05,1
holography.n.01,science.n.01,1
psychotherapy.n.01,psychiatry.n.01,1
war_dance.n.01,humanistic_discipline.n.01,1
ethnology.n.01,science.n.01,1
turkey_trot.n.01,humanistic_discipline.n.01,1
quantum_electrodynamics.n.01,quantum_physics.n.01,1
historical_linguistics.n.01,knowledge_domain.n.01,1
intonation.n.03,singing.n.01,1
projective_geometry.n.01,mathematics.n.01,1
physical_geography.n.01,discipline.n.01,1
spherical_geometry.n.01,science.n.01,1
topography.n.02,knowledge_domain.n.01,1
econometrics.n.01,knowledge_domain.n.01,1
corn_dance.n.01,performing_arts.n.01,1
cytogenetics.n.01,knowledge_domain.n.01,1
sociobiology.n.01,discipline.n.01,1
analysis.n.05,mathematics.n.01,1
tarantella.n.02,discipline.n.01,1
method_acting.n.01,discipline.n.01,1
computer_science.n.01,discipline.n.01,1
pharmacokinetics.n.01,discipline.n.01,1
singalong.n.01,performing_arts.n.01,1
reel.n.05,dancing.n.01,1
biogeography.n.01,science.n.01,1
dental_surgery.n.01,dentistry.n.01,1
set_theory.n.01,science.n.01,1
classical_mechanics.n.01,knowledge_domain.n.01,1
proteomics.n.01,life_science.n.01,1
physiological_psychology.n.01,knowledge_domain.n.01,1
deixis.n.01,knowledge_domain.n.01,1
paleography.n.01,knowledge_domain.n.01,1
electrochemistry.n.01,discipline.n.01,1
medicine.n.01,natural_science.n.01,1
magnetism.n.02,geophysics.n.01,1
ornithology.n.01,science.n.01,1
embryology.n.01,natural_science.n.01,1
histology.n.01,morphology.n.01,1
anatomy.n.01,biology.n.01,1
square_dance.n.01,performing_arts.n.01,1
differential_calculus.n.01,pure_mathematics.n.01,1
soubrette.n.02,bit_part.n.01,1
exodontics.n.01,medical_science.n.01,1
round_dance.n.01,social_dancing.n.01,1
myology.n.01,science.n.01,1
paleogeography.n.01,archeology.n.01,1
numerical_analysis.n.01,science.n.01,1
structural_genomics.n.01,genetics.n.01,1
literature.n.02,knowledge_domain.n.01,1
one-step.n.01,social_dancing.n.01,1
ethnography.n.01,knowledge_domain.n.01,1
ballet.n.01,knowledge_domain.n.01,1
medical_science.n.01,life_science.n.01,1
apache_dance.n.01,dancing.n.01,1
genomics.n.01,science.n.01,1
paleozoology.n.01,natural_science.n.01,1
molecular_biology.n.01,knowledge_domain.n.01,1
shtik.n.02,business.n.09,1
panto.n.01,discipline.n.01,1
nephology.n.01,knowledge_domain.n.01,1
tropical_medicine.n.01,discipline.n.01,1
highland_fling.n.01,square_dance.n.01,1
petrology.n.01,natural_science.n.01,1
generative_grammar.n.01,linguistics.n.01,1
teratology.n.01,embryology.n.01,1
catoptrics.n.01,science.n.01,1
petroleum_geology.n.01,natural_science.n.01,1
swing.n.09,social_dancing.n.01,1
beguine.n.03,discipline.n.01,1
petrology.n.01,morphology.n.04,1
neurology.n.02,natural_science.n.01,1
bioclimatology.n.01,knowledge_domain.n.01,1
lexical_semantics.n.01,science.n.01,1
space_medicine.n.01,medicine.n.01,1
derivational_morphology.n.01,descriptive_linguistics.n.01,1
kinesiology.n.01,natural_science.n.01,1
meteorology.n.02,discipline.n.01,1
endodontics.n.01,medical_science.n.01,1
robotics.n.01,computer_science.n.01,1
metaphysics.n.01,humanistic_discipline.n.01,1
landscape_architecture.n.01,knowledge_domain.n.01,1
historical_linguistics.n.01,linguistics.n.01,1
romanticism.n.02,knowledge_domain.n.01,1
craniometry.n.01,knowledge_domain.n.01,1
paleobiology.n.01,science.n.01,1
exodontics.n.01,dental_surgery.n.01,1
dental_anatomy.n.01,science.n.01,1
projective_geometry.n.01,science.n.01,1
sun_dance.n.01,ritual_dancing.n.01,1
craniometry.n.01,anthropology.n.01,1
pragmatics.n.01,science.n.01,1
epidemiology.n.01,discipline.n.01,1
sports_medicine.n.01,science.n.01,1
cotillion.n.02,humanistic_discipline.n.01,1
matrix_algebra.n.01,pure_mathematics.n.01,1
samba.n.03,dancing.n.01,1
telerobotics.n.01,robotics.n.01,1
hydrology.n.01,earth_science.n.01,1
genetic_engineering.n.01,knowledge_domain.n.01,1
alienism.n.01,natural_science.n.01,1
memory.n.05,psychology.n.01,1
solfege.n.02,knowledge_domain.n.01,1
ornithology.n.01,life_science.n.01,1
ethology.n.01,science.n.01,1
economic_geography.n.01,natural_science.n.01,1
protohistory.n.01,knowledge_domain.n.01,1
projective_geometry.n.01,discipline.n.01,1
reel.n.05,social_dancing.n.01,1
metallurgy.n.01,knowledge_domain.n.01,1
biomedicine.n.02,medicine.n.01,1
electron_optics.n.01,electronics.n.01,1
fox-trot.n.01,humanistic_discipline.n.01,1
biotechnology.n.02,engineering.n.02,1
aeronautics.n.01,science.n.01,1
virginia_reel.n.01,folk_dancing.n.01,1
serology.n.01,medical_science.n.01,1
pas_de_quatre.n.01,humanistic_discipline.n.01,1
stratigraphy.n.01,science.n.01,1
celestial_mechanics.n.01,discipline.n.01,1
quantum_field_theory.n.01,knowledge_domain.n.01,1
affine_geometry.n.01,discipline.n.01,1
ballet.n.01,stage_dancing.n.01,1
biotechnology.n.01,biology.n.01,1
neuropsychiatry.n.01,science.n.01,1
clinical_psychology.n.01,life_science.n.01,1
quantum_field_theory.n.01,physics.n.01,1
crystallography.n.01,science.n.01,1
correlation.n.03,knowledge_domain.n.01,1
bunny_hug.n.01,humanistic_discipline.n.01,1
geopolitics.n.01,discipline.n.01,1
plasma_physics.n.01,natural_science.n.01,1
cancan.n.01,knowledge_domain.n.01,1
osteology.n.01,anatomy.n.01,1
garbology.n.01,discipline.n.01,1
impersonation.n.03,humanistic_discipline.n.01,1
morris_dance.n.01,folk_dancing.n.01,1
structural_genomics.n.01,discipline.n.01,1
paleornithology.n.01,life_science.n.01,1
archeology.n.01,anthropology.n.01,1
cytogenetics.n.01,biology.n.01,1
rumba.n.03,ballroom_dancing.n.01,1
heroine.n.01,portrayal.n.02,1
statistical_mechanics.n.01,knowledge_domain.n.01,1
realpolitik.n.01,discipline.n.01,1
square_dance.n.01,dancing.n.01,1
cognitive_neuroscience.n.01,neurobiology.n.01,1
impression.n.08,acting.n.01,1
comparative_anatomy.n.01,morphology.n.01,1
thoracic_medicine.n.01,medicine.n.01,1
two-step.n.01,humanistic_discipline.n.01,1
tribology.n.01,engineering.n.02,1
landler.n.02,folk_dancing.n.01,1
solar_physics.n.01,science.n.01,1
pure_mathematics.n.01,science.n.01,1
skank.n.02,knowledge_domain.n.01,1
hydrology.n.01,geophysics.n.01,1
twist.n.11,performing_arts.n.01,1
photochemistry.n.01,discipline.n.01,1
apache_devil_dance.n.01,humanistic_discipline.n.01,1
bioclimatology.n.01,science.n.01,1
futurology.n.01,discipline.n.01,1
apache_devil_dance.n.01,discipline.n.01,1
reel.n.05,folk_dancing.n.01,1
cosmetic_dentistry.n.01,dentistry.n.01,1
jitterbug.n.01,knowledge_domain.n.01,1
yodeling.n.01,performing_arts.n.01,1
comparative_literature.n.01,humanistic_discipline.n.01,1
astronomy.n.01,physics.n.01,1
biotechnology.n.01,science.n.01,1
taxonomy.n.02,knowledge_domain.n.01,1
architectonics.n.01,discipline.n.01,1
serology.n.01,life_science.n.01,1
cryobiology.n.01,life_science.n.01,1
sociobiology.n.01,life_science.n.01,1
impasto.n.01,fine_arts.n.01,1
heavy.n.02,acting.n.01,1
oology.n.01,natural_science.n.01,1
hypsography.n.01,knowledge_domain.n.01,1
neuropsychiatry.n.01,medicine.n.01,1
yodeling.n.01,singing.n.01,1
volcanology.n.01,science.n.01,1
organic_chemistry.n.01,knowledge_domain.n.01,1
longways.n.01,knowledge_domain.n.01,1
fandango.n.01,humanistic_discipline.n.01,1
cosmetic_dentistry.n.01,discipline.n.01,1
inflectional_morphology.n.01,knowledge_domain.n.01,1
prosthetics.n.01,discipline.n.01,1
ecclesiology.n.01,discipline.n.01,1
positive_correlation.n.01,discipline.n.01,1
dermatology.n.01,medical_science.n.01,1
phonology.n.01,descriptive_linguistics.n.01,1
rhetoric.n.04,literary_study.n.01,1
hematology.n.01,life_science.n.01,1
morphophonemics.n.01,science.n.01,1
paleopathology.n.01,life_science.n.01,1
ichthyology.n.01,biology.n.01,1
thermostatics.n.01,science.n.01,1
orthoepy.n.02,knowledge_domain.n.01,1
magnetism.n.02,natural_science.n.01,1
tarantella.n.02,performing_arts.n.01,1
neurology.n.02,discipline.n.01,1
caroling.n.01,humanistic_discipline.n.01,1
musical_performance.n.01,performing_arts.n.01,1
linear_programming.n.01,applied_mathematics.n.01,1
urban_planning.n.01,humanistic_discipline.n.01,1
conchology.n.01,discipline.n.01,1
gross_anatomy.n.01,life_science.n.01,1
molecular_biology.n.01,biology.n.01,1
orthodontics.n.01,life_science.n.01,1
painting.n.02,fine_arts.n.01,1
economic_geography.n.01,science.n.01,1
neurology.n.01,knowledge_domain.n.01,1
dysgenics.n.01,life_science.n.01,1
euthenics.n.01,knowledge_domain.n.01,1
correlation.n.03,discipline.n.01,1
photochemistry.n.01,natural_science.n.01,1
industrial_engineering.n.01,discipline.n.01,1
harmonics.n.01,acoustics.n.01,1
genomics.n.01,biology.n.01,1
angiology.n.01,life_science.n.01,1
topography.n.02,natural_science.n.01,1
stemmatology.n.01,humanistic_discipline.n.01,1
apache_devil_dance.n.01,knowledge_domain.n.01,1
protozoology.n.01,zoology.n.02,1
carioca.n.03,ballroom_dancing.n.01,1
immunopathology.n.01,medicine.n.01,1
psalmody.n.01,singing.n.01,1
ballroom_dancing.n.01,humanistic_discipline.n.01,1
landler.n.02,social_dancing.n.01,1
psychotherapy.n.01,natural_science.n.01,1
penology.n.01,social_science.n.01,1
calculus_of_variations.n.01,mathematics.n.01,1
vertebrate_paleontology.n.01,earth_science.n.01,1
charleston.n.03,knowledge_domain.n.01,1
lepidopterology.n.01,knowledge_domain.n.01,1
dental_surgery.n.01,science.n.01,1
podiatry.n.01,knowledge_domain.n.01,1
logic.n.01,discipline.n.01,1
comedy_ballet.n.01,performing_arts.n.01,1
hydrography.n.01,natural_science.n.01,1
eightsome.n.02,discipline.n.01,1
audiology.n.01,otology.n.01,1
neuroethics.n.01,discipline.n.01,1
shimmy.n.03,performing_arts.n.01,1
object.n.05,engineering.n.02,1
cantillation.n.01,discipline.n.01,1
hydrostatics.n.01,discipline.n.01,1
architectural_engineering.n.01,discipline.n.01,1
adagio.n.02,humanistic_discipline.n.01,1
linear_programming.n.01,mathematics.n.01,1
economic_geography.n.01,geography.n.01,1
periodontics.n.01,medical_science.n.01,1
electron_optics.n.01,science.n.01,1
paleomammalogy.n.01,science.n.01,1
mazurka.n.02,humanistic_discipline.n.01,1
linear_programming.n.01,knowledge_domain.n.01,1
freudian_psychology.n.01,life_science.n.01,1
literature.n.02,humanistic_discipline.n.01,1
hematology.n.01,knowledge_domain.n.01,1
medicine.n.01,medical_science.n.01,1
exobiology.n.01,science.n.01,1
probabilism.n.01,philosophy.n.02,1
quadratics.n.01,mathematics.n.01,1
neurology.n.01,life_science.n.01,1
literary_criticism.n.02,discipline.n.01,1
bit_part.n.01,portrayal.n.02,1
paleomammalogy.n.01,zoology.n.02,1
panto.n.01,acting.n.01,1
fan_dance.n.01,knowledge_domain.n.01,1
forestry.n.01,science.n.01,1
geometry.n.01,discipline.n.01,1
stratigraphy.n.01,discipline.n.01,1
aeromedicine.n.01,life_science.n.01,1
politics.n.02,social_science.n.01,1
numerology.n.01,knowledge_domain.n.01,1
interior_design.n.02,humanistic_discipline.n.01,1
mammalogy.n.01,natural_science.n.01,1
paleontology.n.01,knowledge_domain.n.01,1
corn_dance.n.01,knowledge_domain.n.01,1
soubrette.n.02,knowledge_domain.n.01,1
toponymy.n.02,humanistic_discipline.n.01,1
paleozoology.n.01,earth_science.n.01,1
thermionics.n.01,science.n.01,1
sociology.n.01,discipline.n.01,1
dentistry.n.01,discipline.n.01,1
immunopathology.n.01,knowledge_domain.n.01,1
orthodontics.n.01,medical_science.n.01,1
yodeling.n.01,knowledge_domain.n.01,1
iconology.n.01,art_history.n.01,1
harmonization.n.02,discipline.n.01,1
frontier.n.03,discipline.n.01,1
hamming.n.01,humanistic_discipline.n.01,1
jungian_psychology.n.01,natural_science.n.01,1
hematology.n.01,discipline.n.01,1
selenology.n.01,discipline.n.01,1
fractal_geometry.n.01,pure_mathematics.n.01,1
quantum_physics.n.01,natural_science.n.01,1
physiology.n.01,science.n.01,1
jurisprudence.n.01,discipline.n.01,1
pediatrics.n.01,science.n.01,1
agronomy.n.01,knowledge_domain.n.01,1
historical_linguistics.n.01,science.n.01,1
part-singing.n.01,musical_performance.n.01,1
paleodendrology.n.01,science.n.01,1
life_science.n.01,discipline.n.01,1
pas_de_quatre.n.01,discipline.n.01,1
arithmetic.n.01,mathematics.n.01,1
lexical_semantics.n.01,knowledge_domain.n.01,1
galois_theory.n.01,pure_mathematics.n.01,1
negative_correlation.n.01,correlation.n.03,1
methodology.n.01,epistemology.n.01,1
quadrille.n.02,discipline.n.01,1
orology.n.01,science.n.01,1
synchronic_linguistics.n.01,discipline.n.01,1
lexical_semantics.n.01,linguistics.n.01,1
decomposition.n.01,mathematics.n.01,1
pathology.n.01,medical_science.n.01,1
piping.n.03,humanistic_discipline.n.01,1
quantum_chromodynamics.n.01,natural_science.n.01,1
virology.n.01,discipline.n.01,1
space_medicine.n.01,discipline.n.01,1
dysgenics.n.01,discipline.n.01,1
ballet.n.01,humanistic_discipline.n.01,1
psychodynamics.n.02,social_psychology.n.01,1
classics.n.01,knowledge_domain.n.01,1
economics.n.01,knowledge_domain.n.01,1
microscopic_anatomy.n.01,natural_science.n.01,1
cryonics.n.01,natural_science.n.01,1
title_role.n.01,portrayal.n.02,1
economic_geology.n.01,earth_science.n.01,1
herpetology.n.01,knowledge_domain.n.01,1
surgery.n.01,life_science.n.01,1
inorganic_chemistry.n.01,knowledge_domain.n.01,1
war_dance.n.01,discipline.n.01,1
physical_chemistry.n.01,science.n.01,1
sociolinguistics.n.01,science.n.01,1
classical_ballet.n.01,knowledge_domain.n.01,1
soubrette.n.02,character.n.04,1
reel.n.05,humanistic_discipline.n.01,1
aeronautics.n.01,discipline.n.01,1
hydrostatics.n.01,natural_science.n.01,1
library_science.n.01,knowledge_domain.n.01,1
square_dance.n.01,folk_dancing.n.01,1
fluid_mechanics.n.01,physics.n.01,1
cognitive_psychology.n.01,science.n.01,1
samba.n.03,knowledge_domain.n.01,1
nephrology.n.01,knowledge_domain.n.01,1
astronomy.n.01,natural_science.n.01,1
cybernetics.n.01,information_science.n.01,1
schottische.n.02,performing_arts.n.01,1
enzymology.n.01,knowledge_domain.n.01,1
curvilinear_correlation.n.01,mathematics.n.01,1
comedy_ballet.n.01,ballet.n.01,1
podiatry.n.01,life_science.n.01,1
methodology.n.01,humanistic_discipline.n.01,1
rain_dance.n.01,humanistic_discipline.n.01,1
agronomy.n.01,science.n.01,1
exobiology.n.01,natural_science.n.01,1
impasto.n.01,knowledge_domain.n.01,1
orthoepy.n.02,phonology.n.01,1
polka.n.02,discipline.n.01,1
cosmography.n.01,natural_science.n.01,1
dermatology.n.01,natural_science.n.01,1
conga.n.02,dancing.n.01,1
playing.n.01,knowledge_domain.n.01,1
speleology.n.01,knowledge_domain.n.01,1
strategy.n.02,knowledge_domain.n.01,1
hydrodynamics.n.01,science.n.01,1
geriatrics.n.01,natural_science.n.01,1
botany.n.02,biology.n.01,1
integral_calculus.n.01,pure_mathematics.n.01,1
danse_macabre.n.01,humanistic_discipline.n.01,1
roleplaying.n.01,knowledge_domain.n.01,1
paso_doble.n.01,humanistic_discipline.n.01,1
hornpipe.n.01,social_dancing.n.01,1
clog_dance.n.01,dancing.n.01,1
neurology.n.01,medical_science.n.01,1
paleodendrology.n.01,paleobiology.n.01,1
ethology.n.01,discipline.n.01,1
neuropsychiatry.n.01,natural_science.n.01,1
astrophysics.n.01,discipline.n.01,1
cryogenics.n.01,natural_science.n.01,1
orientalism.n.01,humanistic_discipline.n.01,1
differential_calculus.n.01,discipline.n.01,1
angelology.n.01,knowledge_domain.n.01,1
quantum_chromodynamics.n.01,physics.n.01,1
bowing.n.02,performing_arts.n.01,1
lancers.n.01,square_dance.n.01,1
microelectronics.n.01,electronics.n.01,1
rhinolaryngology.n.01,natural_science.n.01,1
descriptive_grammar.n.01,discipline.n.01,1
cardiology.n.01,discipline.n.01,1
corporation_law.n.01,jurisprudence.n.01,1
stratigraphy.n.01,natural_science.n.01,1
dental_anatomy.n.01,morphology.n.01,1
clinical_anatomy.n.01,discipline.n.01,1
economic_geology.n.01,knowledge_domain.n.01,1
two-step.n.01,ballroom_dancing.n.01,1
electrostatics.n.01,science.n.01,1
jungian_psychology.n.01,psychotherapy.n.01,1
step_dancing.n.01,dancing.n.01,1
rumba.n.02,discipline.n.01,1
two-step.n.01,discipline.n.01,1
double_stopping.n.01,knowledge_domain.n.01,1
memory.n.05,discipline.n.01,1
quadrille.n.02,dancing.n.01,1
biogeography.n.01,discipline.n.01,1
homiletics.n.01,knowledge_domain.n.01,1
biosystematics.n.01,discipline.n.01,1
compound_morphology.n.01,grammar.n.01,1
regional_anatomy.n.01,natural_science.n.01,1
physiological_psychology.n.01,science.n.01,1
soubrette.n.02,acting.n.01,1
non-euclidean_geometry.n.01,mathematics.n.01,1
egyptology.n.01,archeology.n.01,1
pragmatics.n.01,discipline.n.01,1
osteology.n.01,life_science.n.01,1
taxonomy.n.02,discipline.n.01,1
memory.n.05,science.n.01,1
quadratics.n.01,knowledge_domain.n.01,1
bowing.n.02,playing.n.01,1
paletiology.n.01,knowledge_domain.n.01,1
classical_mechanics.n.01,science.n.01,1
tectonics.n.02,morphology.n.04,1
hyperbolic_geometry.n.01,discipline.n.01,1
samba.n.03,ballroom_dancing.n.01,1
earth_science.n.01,science.n.01,1
triangulation.n.01,knowledge_domain.n.01,1
ethics.n.02,philosophy.n.02,1
pharmacy.n.01,natural_science.n.01,1
osteology.n.01,morphology.n.01,1
paleodendrology.n.01,paleontology.n.01,1
algebra.n.01,knowledge_domain.n.01,1
one-step.n.01,knowledge_domain.n.01,1
periodontics.n.01,knowledge_domain.n.01,1
ology.n.01,discipline.n.01,1
taxonomy.n.02,systematics.n.01,1
electrical_engineering.n.01,knowledge_domain.n.01,1
galois_theory.n.01,science.n.01,1
swing.n.09,dancing.n.01,1
lepidopterology.n.01,science.n.01,1
sculpture.n.02,knowledge_domain.n.01,1
cosmology.n.01,philosophy.n.02,1
thermodynamics.n.01,discipline.n.01,1
corn_dance.n.01,humanistic_discipline.n.01,1
toxicology.n.01,medical_science.n.01,1
cladistics.n.01,knowledge_domain.n.01,1
zoology.n.02,natural_science.n.01,1
natural_history.n.01,knowledge_domain.n.01,1
twist.n.11,dancing.n.01,1
fox-trot.n.01,ballroom_dancing.n.01,1
fourier_analysis.n.01,knowledge_domain.n.01,1
generative_grammar.n.01,syntax.n.03,1
negative_correlation.n.01,science.n.01,1
functional_anatomy.n.01,discipline.n.01,1
cytogenetics.n.01,morphology.n.01,1
thermodynamics.n.01,natural_science.n.01,1
hula.n.01,rain_dance.n.01,1
nutrition.n.03,knowledge_domain.n.01,1
solid_geometry.n.01,pure_mathematics.n.01,1
powder_metallurgy.n.01,discipline.n.01,1
quadrille.n.02,square_dance.n.01,1
farandole.n.01,performing_arts.n.01,1
landler.n.02,discipline.n.01,1
radiobiology.n.01,life_science.n.01,1
seismology.n.01,science.n.01,1
hydrostatics.n.01,physics.n.01,1
tectonics.n.02,geophysics.n.01,1
interpretive_dance.n.01,discipline.n.01,1
behaviorism.n.01,experimental_psychology.n.01,1
architecture.n.02,discipline.n.01,1
assyriology.n.01,discipline.n.01,1
mineralogy.n.01,discipline.n.01,1
psalmody.n.01,musical_performance.n.01,1
organic_chemistry.n.01,natural_science.n.01,1
neurology.n.02,life_science.n.01,1
biophysics.n.01,physics.n.01,1
proxemics.n.01,social_science.n.01,1
telerobotics.n.01,engineering.n.02,1
neuroanatomy.n.01,biology.n.01,1
rumba.n.03,humanistic_discipline.n.01,1
anthropology.n.01,social_science.n.01,1
radiobiology.n.01,discipline.n.01,1
apery.n.01,humanistic_discipline.n.01,1
lancers.n.01,dancing.n.01,1
grammar.n.01,science.n.01,1
ingenue.n.03,character.n.04,1
comedy_ballet.n.01,dancing.n.01,1
paleobiology.n.01,biology.n.01,1
electromagnetism.n.02,knowledge_domain.n.01,1
sculpture.n.02,discipline.n.01,1
casuistry.n.02,discipline.n.01,1
geriatrics.n.01,discipline.n.01,1
dietetics.n.01,natural_science.n.01,1
pneumatics.n.01,discipline.n.01,1
cakewalk.n.01,dancing.n.01,1
piping.n.03,performing_arts.n.01,1
functional_genomics.n.01,genetics.n.01,1
carioca.n.03,social_dancing.n.01,1
mechanics.n.01,knowledge_domain.n.01,1
ophthalmology.n.01,medical_science.n.01,1
fresco.n.02,knowledge_domain.n.01,1
catoptrics.n.01,discipline.n.01,1
garbology.n.01,anthropology.n.01,1
trigonometry.n.01,discipline.n.01,1
liturgics.n.01,discipline.n.01,1
heavy.n.02,knowledge_domain.n.01,1
sashay.n.01,social_dancing.n.01,1
neuroanatomy.n.01,natural_science.n.01,1
celestial_mechanics.n.01,knowledge_domain.n.01,1
clinical_psychology.n.01,psychiatry.n.01,1
harmonization.n.02,performing_arts.n.01,1
forensic_medicine.n.01,science.n.01,1
anthropology.n.01,science.n.01,1
myology.n.01,biology.n.01,1
volcanology.n.01,earth_science.n.01,1
phycology.n.01,discipline.n.01,1
biogeography.n.01,natural_science.n.01,1
earth_science.n.01,knowledge_domain.n.01,1
thoracic_medicine.n.01,life_science.n.01,1
stomp.n.01,social_dancing.n.01,1
yodeling.n.01,musical_performance.n.01,1
dialect_geography.n.01,science.n.01,1
bit_part.n.01,performing_arts.n.01,1
english.n.03,knowledge_domain.n.01,1
mechanical_engineering.n.01,knowledge_domain.n.01,1
hero.n.02,humanistic_discipline.n.01,1
hornpipe.n.01,folk_dancing.n.01,1
paleodendrology.n.01,life_science.n.01,1
paleoanthropology.n.01,natural_science.n.01,1
politics.n.02,discipline.n.01,1
fourier_analysis.n.01,discipline.n.01,1
galois_theory.n.01,group_theory.n.01,1
myology.n.01,life_science.n.01,1
allergology.n.01,life_science.n.01,1
soft-shoe.n.01,performing_arts.n.01,1
nautch.n.01,performing_arts.n.01,1
radio_astronomy.n.01,discipline.n.01,1
tropical_medicine.n.01,science.n.01,1
