id1,id2,weight
holography.n.01,science.n.01,1
psychotherapy.n.01,psychiatry.n.01,1
ethnology.n.01,science.n.01,1
quantum_electrodynamics.n.01,quantum_physics.n.01,1
projective_geometry.n.01,mathematics.n.01,1
spherical_geometry.n.01,science.n.01,1
analysis.n.05,mathematics.n.01,1
biogeography.n.01,science.n.01,1
dental_surgery.n.01,dentistry.n.01,1
set_theory.n.01,science.n.01,1
proteomics.n.01,life_science.n.01,1
medicine.n.01,natural_science.n.01,1
magnetism.n.02,geophysics.n.01,1
ornithology.n.01,science.n.01,1
embryology.n.01,natural_science.n.01,1
histology.n.01,morphology.n.01,1
anatomy.n.01,biology.n.01,1
differential_calculus.n.01,pure_mathematics.n.01,1
exodontics.n.01,medical_science.n.01,1
myology.n.01,science.n.01,1
paleogeography.n.01,archeology.n.01,1
numerical_analysis.n.01,science.n.01,1
structural_genomics.n.01,genetics.n.01,1
medical_science.n.01,life_science.n.01,1
genomics.n.01,science.n.01,1
paleozoology.n.01,natural_science.n.01,1
petrology.n.01,natural_science.n.01,1
generative_grammar.n.01,linguistics.n.01,1
teratology.n.01,embryology.n.01,1
catoptrics.n.01,science.n.01,1
petroleum_geology.n.01,natural_science.n.01,1
petrology.n.01,morphology.n.04,1
neurology.n.02,natural_science.n.01,1
lexical_semantics.n.01,science.n.01,1
space_medicine.n.01,medicine.n.01,1
derivational_morphology.n.01,descriptive_linguistics.n.01,1
kinesiology.n.01,natural_science.n.01,1
endodontics.n.01,medical_science.n.01,1
historical_linguistics.n.01,linguistics.n.01,1
paleobiology.n.01,science.n.01,1
exodontics.n.01,dental_surgery.n.01,1
dental_anatomy.n.01,science.n.01,1
projective_geometry.n.01,science.n.01,1
craniometry.n.01,anthropology.n.01,1
pragmatics.n.01,science.n.01,1
sports_medicine.n.01,science.n.01,1
matrix_algebra.n.01,pure_mathematics.n.01,1
hydrology.n.01,earth_science.n.01,1
alienism.n.01,natural_science.n.01,1
memory.n.05,psychology.n.01,1
ornithology.n.01,life_science.n.01,1
ethology.n.01,science.n.01,1
economic_geography.n.01,natural_science.n.01,1
biomedicine.n.02,medicine.n.01,1
electron_optics.n.01,electronics.n.01,1
aeronautics.n.01,science.n.01,1
serology.n.01,medical_science.n.01,1
stratigraphy.n.01,science.n.01,1
biotechnology.n.01,biology.n.01,1
neuropsychiatry.n.01,science.n.01,1
clinical_psychology.n.01,life_science.n.01,1
quantum_field_theory.n.01,physics.n.01,1
crystallography.n.01,science.n.01,1
plasma_physics.n.01,natural_science.n.01,1
osteology.n.01,anatomy.n.01,1
paleornithology.n.01,life_science.n.01,1
archeology.n.01,anthropology.n.01,1
cytogenetics.n.01,biology.n.01,1
cognitive_neuroscience.n.01,neurobiology.n.01,1
comparative_anatomy.n.01,morphology.n.01,1
thoracic_medicine.n.01,medicine.n.01,1
solar_physics.n.01,science.n.01,1
pure_mathematics.n.01,science.n.01,1
hydrology.n.01,geophysics.n.01,1
bioclimatology.n.01,science.n.01,1
cosmetic_dentistry.n.01,dentistry.n.01,1
astronomy.n.01,physics.n.01,1
biotechnology.n.01,science.n.01,1
serology.n.01,life_science.n.01,1
cryobiology.n.01,life_science.n.01,1
sociobiology.n.01,life_science.n.01,1
oology.n.01,natural_science.n.01,1
neuropsychiatry.n.01,medicine.n.01,1
volcanology.n.01,science.n.01,1
dermatology.n.01,medical_science.n.01,1
phonology.n.01,descriptive_linguistics.n.01,1
hematology.n.01,life_science.n.01,1
morphophonemics.n.01,science.n.01,1
paleopathology.n.01,life_science.n.01,1
ichthyology.n.01,biology.n.01,1
thermostatics.n.01,science.n.01,1
magnetism.n.02,natural_science.n.01,1
linear_programming.n.01,applied_mathematics.n.01,1
gross_anatomy.n.01,life_science.n.01,1
molecular_biology.n.01,biology.n.01,1
orthodontics.n.01,life_science.n.01,1
economic_geography.n.01,science.n.01,1
dysgenics.n.01,life_science.n.01,1
photochemistry.n.01,natural_science.n.01,1
harmonics.n.01,acoustics.n.01,1
genomics.n.01,biology.n.01,1
angiology.n.01,life_science.n.01,1
topography.n.02,natural_science.n.01,1
protozoology.n.01,zoology.n.02,1
immunopathology.n.01,medicine.n.01,1
psychotherapy.n.01,natural_science.n.01,1
penology.n.01,social_science.n.01,1
calculus_of_variations.n.01,mathematics.n.01,1
vertebrate_paleontology.n.01,earth_science.n.01,1
dental_surgery.n.01,science.n.01,1
hydrography.n.01,natural_science.n.01,1
audiology.n.01,otology.n.01,1
linear_programming.n.01,mathematics.n.01,1
economic_geography.n.01,geography.n.01,1
periodontics.n.01,medical_science.n.01,1
electron_optics.n.01,science.n.01,1
paleomammalogy.n.01,science.n.01,1
freudian_psychology.n.01,life_science.n.01,1
medicine.n.01,medical_science.n.01,1
exobiology.n.01,science.n.01,1
quadratics.n.01,mathematics.n.01,1
neurology.n.01,life_science.n.01,1
paleomammalogy.n.01,zoology.n.02,1
forestry.n.01,science.n.01,1
aeromedicine.n.01,life_science.n.01,1
politics.n.02,social_science.n.01,1
mammalogy.n.01,natural_science.n.01,1
paleozoology.n.01,earth_science.n.01,1
thermionics.n.01,science.n.01,1
orthodontics.n.01,medical_science.n.01,1
jungian_psychology.n.01,natural_science.n.01,1
fractal_geometry.n.01,pure_mathematics.n.01,1
quantum_physics.n.01,natural_science.n.01,1
physiology.n.01,science.n.01,1
pediatrics.n.01,science.n.01,1
historical_linguistics.n.01,science.n.01,1
paleodendrology.n.01,science.n.01,1
arithmetic.n.01,mathematics.n.01,1
galois_theory.n.01,pure_mathematics.n.01,1
negative_correlation.n.01,correlation.n.03,1
orology.n.01,science.n.01,1
lexical_semantics.n.01,linguistics.n.01,1
decomposition.n.01,mathematics.n.01,1
pathology.n.01,medical_science.n.01,1
quantum_chromodynamics.n.01,natural_science.n.01,1
psychodynamics.n.02,social_psychology.n.01,1
microscopic_anatomy.n.01,natural_science.n.01,1
cryonics.n.01,natural_science.n.01,1
economic_geology.n.01,earth_science.n.01,1
surgery.n.01,life_science.n.01,1
physical_chemistry.n.01,science.n.01,1
sociolinguistics.n.01,science.n.01,1
hydrostatics.n.01,natural_science.n.01,1
fluid_mechanics.n.01,physics.n.01,1
cognitive_psychology.n.01,science.n.01,1
astronomy.n.01,natural_science.n.01,1
cybernetics.n.01,information_science.n.01,1
curvilinear_correlation.n.01,mathematics.n.01,1
podiatry.n.01,life_science.n.01,1
agronomy.n.01,science.n.01,1
exobiology.n.01,natural_science.n.01,1
orthoepy.n.02,phonology.n.01,1
cosmography.n.01,natural_science.n.01,1
dermatology.n.01,natural_science.n.01,1
hydrodynamics.n.01,science.n.01,1
geriatrics.n.01,natural_science.n.01,1
botany.n.02,biology.n.01,1
integral_calculus.n.01,pure_mathematics.n.01,1
neurology.n.01,medical_science.n.01,1
paleodendrology.n.01,paleobiology.n.01,1
neuropsychiatry.n.01,natural_science.n.01,1
cryogenics.n.01,natural_science.n.01,1
quantum_chromodynamics.n.01,physics.n.01,1
microelectronics.n.01,electronics.n.01,1
rhinolaryngology.n.01,natural_science.n.01,1
stratigraphy.n.01,natural_science.n.01,1
dental_anatomy.n.01,morphology.n.01,1
electrostatics.n.01,science.n.01,1
jungian_psychology.n.01,psychotherapy.n.01,1
compound_morphology.n.01,grammar.n.01,1
regional_anatomy.n.01,natural_science.n.01,1
physiological_psychology.n.01,science.n.01,1
non-euclidean_geometry.n.01,mathematics.n.01,1
egyptology.n.01,archeology.n.01,1
osteology.n.01,life_science.n.01,1
memory.n.05,science.n.01,1
classical_mechanics.n.01,science.n.01,1
tectonics.n.02,morphology.n.04,1
earth_science.n.01,science.n.01,1
pharmacy.n.01,natural_science.n.01,1
osteology.n.01,morphology.n.01,1
paleodendrology.n.01,paleontology.n.01,1
taxonomy.n.02,systematics.n.01,1
galois_theory.n.01,science.n.01,1
lepidopterology.n.01,science.n.01,1
toxicology.n.01,medical_science.n.01,1
zoology.n.02,natural_science.n.01,1
generative_grammar.n.01,syntax.n.03,1
negative_correlation.n.01,science.n.01,1
cytogenetics.n.01,morphology.n.01,1
thermodynamics.n.01,natural_science.n.01,1
solid_geometry.n.01,pure_mathematics.n.01,1
radiobiology.n.01,life_science.n.01,1
seismology.n.01,science.n.01,1
hydrostatics.n.01,physics.n.01,1
tectonics.n.02,geophysics.n.01,1
behaviorism.n.01,experimental_psychology.n.01,1
organic_chemistry.n.01,natural_science.n.01,1
neurology.n.02,life_science.n.01,1
biophysics.n.01,physics.n.01,1
proxemics.n.01,social_science.n.01,1
neuroanatomy.n.01,biology.n.01,1
anthropology.n.01,social_science.n.01,1
grammar.n.01,science.n.01,1
paleobiology.n.01,biology.n.01,1
dietetics.n.01,natural_science.n.01,1
functional_genomics.n.01,genetics.n.01,1
ophthalmology.n.01,medical_science.n.01,1
garbology.n.01,anthropology.n.01,1
neuroanatomy.n.01,natural_science.n.01,1
clinical_psychology.n.01,psychiatry.n.01,1
forensic_medicine.n.01,science.n.01,1
anthropology.n.01,science.n.01,1
myology.n.01,biology.n.01,1
volcanology.n.01,earth_science.n.01,1
biogeography.n.01,natural_science.n.01,1
thoracic_medicine.n.01,life_science.n.01,1
dialect_geography.n.01,science.n.01,1
paleodendrology.n.01,life_science.n.01,1
paleoanthropology.n.01,natural_science.n.01,1
galois_theory.n.01,group_theory.n.01,1
myology.n.01,life_science.n.01,1
allergology.n.01,life_science.n.01,1
tropical_medicine.n.01,science.n.01,1
proctology.n.01,life_science.n.01,1
ballistics.n.02,science.n.01,1
macrobiotics.n.01,dietetics.n.01,1
geophysics.n.01,science.n.01,1
forestry.n.01,life_science.n.01,1
electronics.n.01,science.n.01,1
surface_chemistry.n.01,natural_science.n.01,1
quadratics.n.01,algebra.n.01,1
phycology.n.01,natural_science.n.01,1
curvilinear_correlation.n.01,applied_mathematics.n.01,1
magnetohydrodynamics.n.01,physics.n.01,1
neonatology.n.01,medical_science.n.01,1
statics.n.01,physics.n.01,1
quantum_mechanics.n.01,physics.n.01,1
psycholinguistics.n.01,science.n.01,1
herpetology.n.01,zoology.n.02,1
dentistry.n.01,natural_science.n.01,1
analytic_geometry.n.01,mathematics.n.01,1
therapeutics.n.01,medicine.n.01,1
cosmetic_dentistry.n.01,life_science.n.01,1
pharmacokinetics.n.01,life_science.n.01,1
statics.n.01,mechanics.n.01,1
biophysics.n.01,natural_science.n.01,1
algebra.n.01,science.n.01,1
prescriptive_grammar.n.01,science.n.01,1
paleoanthropology.n.01,science.n.01,1
nuclear_medicine.n.01,medical_science.n.01,1
morphology.n.04,science.n.01,1
anesthesiology.n.01,natural_science.n.01,1
macroeconomics.n.01,social_science.n.01,1
geodesy.n.01,natural_science.n.01,1
hydrology.n.01,natural_science.n.01,1
mythology.n.02,social_science.n.01,1
calculus.n.03,mathematics.n.01,1
brain_science.n.01,neurobiology.n.01,1
craniology.n.01,natural_science.n.01,1
urology.n.01,natural_science.n.01,1
paleoecology.n.01,biology.n.01,1
neurology.n.01,science.n.01,1
primatology.n.01,natural_science.n.01,1
conchology.n.01,natural_science.n.01,1
dermatology.n.01,science.n.01,1
lexical_semantics.n.01,semantics.n.01,1
harmonics.n.01,physics.n.02,1
calculus_of_variations.n.01,pure_mathematics.n.01,1
hygiene.n.02,science.n.01,1
psychotherapy.n.01,science.n.01,1
spherical_trigonometry.n.01,science.n.01,1
pteridology.n.01,life_science.n.01,1
comparative_anatomy.n.01,life_science.n.01,1
endodontics.n.01,science.n.01,1
cosmetic_dentistry.n.01,medicine.n.01,1
pediatrics.n.01,natural_science.n.01,1
malacology.n.01,biology.n.01,1
spherical_geometry.n.01,geometry.n.01,1
cytogenetics.n.01,microscopic_anatomy.n.01,1
posology.n.01,medical_science.n.01,1
applied_mathematics.n.01,mathematics.n.01,1
ballistics.n.02,mechanics.n.01,1
proteomics.n.01,science.n.01,1
wave_mechanics.n.01,quantum_physics.n.01,1
podiatry.n.01,science.n.01,1
architectonics.n.01,science.n.01,1
classical_mechanics.n.01,natural_science.n.01,1
lexicostatistics.n.01,science.n.01,1
euthenics.n.01,life_science.n.01,1
malacology.n.01,natural_science.n.01,1
phrenology.n.01,science.n.01,1
economics.n.01,science.n.01,1
gross_anatomy.n.01,morphology.n.01,1
genomics.n.01,genetics.n.01,1
emergency_medicine.n.01,life_science.n.01,1
radio_astronomy.n.01,natural_science.n.01,1
geography.n.01,earth_science.n.01,1
functional_anatomy.n.01,morphology.n.01,1
gastroenterology.n.01,medicine.n.01,1
serology.n.01,science.n.01,1
hydrostatics.n.01,fluid_mechanics.n.01,1
microelectronics.n.01,science.n.01,1
mammalogy.n.01,zoology.n.02,1
geriatrics.n.01,medical_science.n.01,1
astrometry.n.01,natural_science.n.01,1
magnetohydrodynamics.n.01,science.n.01,1
stratigraphy.n.01,earth_science.n.01,1
oology.n.01,biology.n.01,1
microscopic_anatomy.n.01,life_science.n.01,1
anatomy.n.01,morphology.n.01,1
cybernetics.n.01,science.n.01,1
syntax.n.03,linguistics.n.01,1
nephrology.n.01,medicine.n.01,1
protoarcheology.n.01,social_science.n.01,1
pteridology.n.01,botany.n.02,1
speleology.n.01,natural_science.n.01,1
finance.n.02,economics.n.01,1
correlation.n.03,applied_mathematics.n.01,1
cryptanalysis.n.01,science.n.01,1
cardiology.n.01,medical_science.n.01,1
kinesiology.n.01,biology.n.01,1
biomedical_science.n.01,natural_science.n.01,1
proteomics.n.01,genetics.n.01,1
physical_geography.n.01,natural_science.n.01,1
climatology.n.01,meteorology.n.02,1
audiology.n.01,science.n.01,1
structural_genomics.n.01,biology.n.01,1
epigraphy.n.01,archeology.n.01,1
biochemistry.n.01,natural_science.n.01,1
biomedicine.n.02,natural_science.n.01,1
phonetics.n.01,acoustics.n.01,1
solar_physics.n.01,physics.n.01,1
paleomammalogy.n.01,paleobiology.n.01,1
dermatology.n.01,life_science.n.01,1
group_theory.n.01,science.n.01,1
paleology.n.01,anthropology.n.01,1
molecular_biology.n.01,science.n.01,1
obstetrics.n.01,natural_science.n.01,1
pharmacology.n.01,natural_science.n.01,1
functional_genomics.n.01,life_science.n.01,1
pharmacy.n.01,medical_science.n.01,1
virology.n.01,medicine.n.01,1
enzymology.n.01,organic_chemistry.n.01,1
space_medicine.n.01,life_science.n.01,1
hydrology.n.01,geology.n.01,1
statics.n.01,natural_science.n.01,1
ritualism.n.01,science.n.01,1
zymology.n.01,chemistry.n.01,1
marine_archeology.n.01,archeology.n.01,1
climatology.n.01,natural_science.n.01,1
herpetology.n.01,life_science.n.01,1
gynecology.n.01,science.n.01,1
paleoethnography.n.01,social_science.n.01,1
jungian_psychology.n.01,psychiatry.n.01,1
pharmacy.n.01,science.n.01,1
osteology.n.01,natural_science.n.01,1
periodontics.n.01,life_science.n.01,1
cytology.n.01,natural_science.n.01,1
developmental_psychology.n.01,science.n.01,1
astronomy.n.01,science.n.01,1
statics.n.01,science.n.01,1
differential_psychology.n.01,science.n.01,1
cladistics.n.01,systematics.n.01,1
first-order_correlation.n.01,science.n.01,1
hematology.n.01,medical_science.n.01,1
malacology.n.01,zoology.n.02,1
audiology.n.01,medical_science.n.01,1
fetology.n.01,medical_science.n.01,1
statistics.n.01,science.n.01,1
aeromedicine.n.01,biomedicine.n.02,1
immunochemistry.n.01,medical_science.n.01,1
ballistics.n.02,physics.n.01,1
emergency_medicine.n.01,science.n.01,1
micropaleontology.n.01,natural_science.n.01,1
trigonometry.n.01,pure_mathematics.n.01,1
microbiology.n.01,natural_science.n.01,1
metamathematics.n.01,mathematics.n.01,1
tectonics.n.02,geology.n.01,1
acoustics.n.01,science.n.01,1
cognitive_neuroscience.n.01,biology.n.01,1
jungian_psychology.n.01,medicine.n.01,1
urology.n.01,medical_science.n.01,1
life_science.n.01,natural_science.n.01,1
aeromedicine.n.01,medical_science.n.01,1
entomology.n.01,natural_science.n.01,1
medicine.n.01,life_science.n.01,1
genetic_engineering.n.01,science.n.01,1
gastroenterology.n.01,science.n.01,1
lepidopterology.n.01,entomology.n.01,1
criminology.n.01,sociology.n.01,1
endodontics.n.01,dentistry.n.01,1
immunochemistry.n.01,natural_science.n.01,1
solid_geometry.n.01,geometry.n.01,1
neurology.n.02,medical_science.n.01,1
cosmetic_dentistry.n.01,medical_science.n.01,1
pharmacogenetics.n.01,life_science.n.01,1
biomedicine.n.02,science.n.01,1
paleobotany.n.01,biology.n.01,1
mining_geology.n.01,geology.n.01,1
hygiene.n.02,medicine.n.01,1
wave_mechanics.n.01,natural_science.n.01,1
podiatry.n.01,medical_science.n.01,1
pharmacokinetics.n.01,science.n.01,1
teratology.n.01,life_science.n.01,1
selenology.n.01,science.n.01,1
pharmacogenetics.n.01,science.n.01,1
machine_translation.n.01,science.n.01,1
aeronautics.n.01,natural_science.n.01,1
forensic_medicine.n.01,natural_science.n.01,1
metrology.n.01,science.n.01,1
traumatology.n.01,life_science.n.01,1
holography.n.01,natural_science.n.01,1
spherical_geometry.n.01,mathematics.n.01,1
psychophysics.n.01,experimental_psychology.n.01,1
mechanics.n.01,natural_science.n.01,1
formal_semantics.n.01,linguistics.n.01,1
morphology.n.01,life_science.n.01,1
social_psychology.n.01,science.n.01,1
geometry.n.01,science.n.01,1
molecular_genetics.n.01,life_science.n.01,1
optics.n.01,physics.n.01,1
differential_calculus.n.01,mathematics.n.01,1
oncology.n.01,natural_science.n.01,1
physical_anthropology.n.01,science.n.01,1
prosthetics.n.01,life_science.n.01,1
cladistics.n.01,science.n.01,1
systematics.n.01,science.n.01,1
clinical_psychology.n.01,natural_science.n.01,1
derivational_morphology.n.01,linguistics.n.01,1
orology.n.01,natural_science.n.01,1
pediatrics.n.01,medical_science.n.01,1
ethnography.n.01,science.n.01,1
cosmetic_dentistry.n.01,natural_science.n.01,1
astrophysics.n.01,natural_science.n.01,1
ritualism.n.01,social_science.n.01,1
undercut.n.03,science.n.01,1
speleology.n.01,science.n.01,1
rheumatology.n.01,medical_science.n.01,1
sports_medicine.n.01,life_science.n.01,1
pomology.n.01,botany.n.02,1
kinesiology.n.01,physiology.n.01,1
neurophysiology.n.01,biology.n.01,1
sociometry.n.01,social_science.n.01,1
biomedicine.n.01,science.n.01,1
psychophysics.n.01,psychology.n.01,1
thermochemistry.n.01,chemistry.n.01,1
petrology.n.01,science.n.01,1
veterinary_medicine.n.01,natural_science.n.01,1
pharmacokinetics.n.01,medicine.n.01,1
immunochemistry.n.01,science.n.01,1
clinical_anatomy.n.01,natural_science.n.01,1
silviculture.n.01,science.n.01,1
myology.n.01,physiology.n.01,1
developmental_anatomy.n.01,natural_science.n.01,1
group_theory.n.01,pure_mathematics.n.01,1
orthopedics.n.01,medical_science.n.01,1
paleopathology.n.01,natural_science.n.01,1
integral_calculus.n.01,science.n.01,1
probability_theory.n.01,mathematics.n.01,1
bioremediation.n.01,biology.n.01,1
machine_translation.n.01,computational_linguistics.n.01,1
paleobotany.n.01,life_science.n.01,1
protohistory.n.01,science.n.01,1
angiology.n.01,natural_science.n.01,1
matrix_algebra.n.01,science.n.01,1
plane_geometry.n.01,pure_mathematics.n.01,1
brain_science.n.01,biology.n.01,1
tectonics.n.02,natural_science.n.01,1
undercut.n.03,life_science.n.01,1
finance.n.02,social_science.n.01,1
neurobiology.n.01,natural_science.n.01,1
quadratics.n.01,science.n.01,1
neuroscience.n.01,biology.n.01,1
abnormal_psychology.n.01,psychology.n.01,1
electrochemistry.n.01,chemistry.n.01,1
posology.n.01,life_science.n.01,1
paleomammalogy.n.01,paleozoology.n.01,1
statistics.n.01,mathematics.n.01,1
econometrics.n.01,economics.n.01,1
euthenics.n.01,natural_science.n.01,1
nephrology.n.01,medical_science.n.01,1
geostrategy.n.01,politics.n.02,1
prescriptive_grammar.n.01,descriptive_linguistics.n.01,1
psychopharmacology.n.01,pharmacology.n.01,1
psycholinguistics.n.01,cognitive_psychology.n.01,1
sumerology.n.01,anthropology.n.01,1
emergency_medicine.n.01,natural_science.n.01,1
decomposition.n.01,algebra.n.01,1
proteomics.n.01,biology.n.01,1
endocrinology.n.01,natural_science.n.01,1
magnetism.n.02,science.n.01,1
plane_geometry.n.01,science.n.01,1
numerical_analysis.n.01,mathematics.n.01,1
strategics.n.01,science.n.01,1
gross_anatomy.n.01,science.n.01,1
ritualism.n.01,anthropology.n.01,1
bacteriology.n.01,medicine.n.01,1
paletiology.n.01,anthropology.n.01,1
formal_semantics.n.01,semantics.n.01,1
clinical_psychology.n.01,science.n.01,1
correlation.n.03,statistics.n.01,1
immunochemistry.n.01,life_science.n.01,1
cognitive_semantics.n.01,semantics.n.01,1
mycology.n.01,botany.n.02,1
proteomics.n.01,natural_science.n.01,1
traumatology.n.01,medical_science.n.01,1
paleoethnography.n.01,anthropology.n.01,1
prosthetics.n.01,science.n.01,1
teratology.n.01,natural_science.n.01,1
geometry.n.01,mathematics.n.01,1
deixis.n.01,linguistics.n.01,1
pteridology.n.01,biology.n.01,1
mammalogy.n.01,biology.n.01,1
microscopic_anatomy.n.01,anatomy.n.01,1
microeconomics.n.01,science.n.01,1
taxonomy.n.02,science.n.01,1
mineralogy.n.01,geology.n.01,1
ballistics.n.02,natural_science.n.01,1
selenology.n.01,natural_science.n.01,1
limnology.n.01,science.n.01,1
cognitive_neuroscience.n.01,natural_science.n.01,1
bioremediation.n.01,science.n.01,1
astrodynamics.n.01,science.n.01,1
functional_anatomy.n.01,life_science.n.01,1
exobiology.n.01,biology.n.01,1
functional_genomics.n.01,natural_science.n.01,1
nephology.n.01,meteorology.n.02,1
garbology.n.01,social_anthropology.n.01,1
virology.n.01,natural_science.n.01,1
space_medicine.n.01,natural_science.n.01,1
geriatrics.n.01,life_science.n.01,1
paleomammalogy.n.01,natural_science.n.01,1
archeology.n.01,science.n.01,1
astrophysics.n.01,astronomy.n.01,1
group_dynamics.n.01,psychodynamics.n.02,1
magnetohydrodynamics.n.01,natural_science.n.01,1
forensic_medicine.n.01,medical_science.n.01,1
mining_geology.n.01,economic_geology.n.01,1
elliptic_geometry.n.01,pure_mathematics.n.01,1
cladistics.n.01,taxonomy.n.02,1
selenology.n.01,astronomy.n.01,1
psychiatry.n.01,natural_science.n.01,1
radiochemistry.n.01,natural_science.n.01,1
periodontics.n.01,natural_science.n.01,1
mythology.n.02,social_anthropology.n.01,1
wave_mechanics.n.01,quantum_mechanics.n.01,1
aeromechanics.n.01,science.n.01,1
phrenology.n.01,life_science.n.01,1
pteridology.n.01,science.n.01,1
geopolitics.n.01,science.n.01,1
avionics.n.01,natural_science.n.01,1
generative_grammar.n.01,descriptive_linguistics.n.01,1
quantum_mechanics.n.01,science.n.01,1
microeconomics.n.01,social_science.n.01,1
affine_geometry.n.01,mathematics.n.01,1
prosthodontics.n.01,science.n.01,1
medical_science.n.01,science.n.01,1
nephrology.n.01,natural_science.n.01,1
paleography.n.01,social_science.n.01,1
climatology.n.01,science.n.01,1
economics.n.01,social_science.n.01,1
home_economics.n.01,science.n.01,1
magnetism.n.02,geology.n.01,1
cryobiology.n.01,natural_science.n.01,1
developmental_anatomy.n.01,biology.n.01,1
kinematics.n.01,mechanics.n.01,1
sociometry.n.01,science.n.01,1
stratigraphy.n.01,geology.n.01,1
etymology.n.02,science.n.01,1
cryonics.n.01,biology.n.01,1
electrostatics.n.01,natural_science.n.01,1
histology.n.01,microscopic_anatomy.n.01,1
dietetics.n.01,life_science.n.01,1
decomposition.n.01,vector_algebra.n.01,1
mechanics.n.01,physics.n.01,1
morphology.n.04,geology.n.01,1
solid_geometry.n.01,mathematics.n.01,1
paleornithology.n.01,zoology.n.02,1
quantum_physics.n.01,physics.n.01,1
orthopedics.n.01,natural_science.n.01,1
microbiology.n.01,biology.n.01,1
topography.n.02,earth_science.n.01,1
otology.n.01,medical_science.n.01,1
quantum_chromodynamics.n.01,quantum_field_theory.n.01,1
supply-side_economics.n.01,social_science.n.01,1
economic_geography.n.01,earth_science.n.01,1
topology.n.03,science.n.01,1
mathematics.n.01,science.n.01,1
tropical_medicine.n.01,life_science.n.01,1
euthenics.n.01,science.n.01,1
ecology.n.02,biology.n.01,1
alienism.n.01,life_science.n.01,1
rhinolaryngology.n.01,medical_science.n.01,1
group_theory.n.01,mathematics.n.01,1
astrophysics.n.01,science.n.01,1
electrochemistry.n.01,natural_science.n.01,1
paleontology.n.01,science.n.01,1
cytology.n.01,biology.n.01,1
jungian_psychology.n.01,science.n.01,1
paleobotany.n.01,science.n.01,1
physiology.n.01,biology.n.01,1
macrobiotics.n.01,life_science.n.01,1
histology.n.01,science.n.01,1
freudian_psychology.n.01,medicine.n.01,1
psychodynamics.n.02,science.n.01,1
mammalogy.n.01,life_science.n.01,1
microeconomics.n.01,economics.n.01,1
cytogenetics.n.01,genetics.n.01,1
biomedicine.n.01,life_science.n.01,1
molecular_genetics.n.01,genetics.n.01,1
non-euclidean_geometry.n.01,pure_mathematics.n.01,1
bioremediation.n.01,molecular_biology.n.01,1
prosthodontics.n.01,medical_science.n.01,1
embryology.n.01,biology.n.01,1
paleology.n.01,social_science.n.01,1
paleology.n.01,science.n.01,1
egyptology.n.01,social_science.n.01,1
rheumatology.n.01,natural_science.n.01,1
group_dynamics.n.01,social_psychology.n.01,1
herpetology.n.01,biology.n.01,1
protozoology.n.01,natural_science.n.01,1
immunopathology.n.01,medical_science.n.01,1
thermostatics.n.01,natural_science.n.01,1
harmonics.n.01,science.n.01,1
triangulation.n.01,mathematics.n.01,1
phonology.n.01,science.n.01,1
hydrostatics.n.01,science.n.01,1
craniology.n.01,life_science.n.01,1
dermatoglyphics.n.01,life_science.n.01,1
biometrics.n.01,applied_mathematics.n.01,1
femtochemistry.n.01,natural_science.n.01,1
quantum_electrodynamics.n.01,quantum_field_theory.n.01,1
clinical_anatomy.n.01,morphology.n.01,1
penology.n.01,criminology.n.01,1
rheumatology.n.01,medicine.n.01,1
partial_correlation.n.01,correlation.n.03,1
